Source,Target,Type,Id,Label,timeset,Weight
2097721,9429899,Undirected,1408,,,1
2097721,9472148,Undirected,1409,,,2
2097721,11027885,Undirected,1410,,,2
2097721,11338980,Undirected,1411,,,2
2097721,12014421,Undirected,1412,,,2
2097721,12245321,Undirected,1413,,,2
2097721,14532617,Undirected,1415,,,2
2097721,17890829,Undirected,1416,,,2
2097721,17954485,Undirected,1417,,,2
2097721,19466859,Undirected,1418,,,2
2097721,23287031,Undirected,1419,,,2
2097721,23557449,Undirected,1420,,,2
2097721,25706119,Undirected,1421,,,2
2097721,28383952,Undirected,1422,,,2
2097721,57426469,Undirected,1423,,,2
2097721,75322706,Undirected,1424,,,2
2097721,96126473,Undirected,1425,,,2
2097721,104624579,Undirected,1426,,,2
2097721,137906902,Undirected,1427,,,2
2097721,150964210,Undirected,1428,,,2
2097721,154794974,Undirected,1429,,,2
2097721,167469302,Undirected,1430,,,2
2416686,2956619,Undirected,1438,,,2
2416686,2989958,Undirected,1439,,,2
2416686,3899987,Undirected,1440,,,2
2416686,5025952,Undirected,1441,,,2
2416686,7429309,Undirected,1442,,,2
2416686,7839744,Undirected,1443,,,2
2416686,12245321,Undirected,1444,,,2
2416686,34950276,Undirected,1445,,,2
2416686,49828958,Undirected,1446,,,2
2416686,50639623,Undirected,1447,,,2
2416686,192987890,Undirected,1448,,,2
2569279,6248010,Undirected,1449,,,2
2584344,2804662,Undirected,1461,,,2
2584344,2953646,Undirected,1462,,,2
2584344,4476572,Undirected,1463,,,2
2584344,6052376,Undirected,1464,,,2
2584344,6154817,Undirected,1465,,,2
2584344,7109789,Undirected,1466,,,2
2584344,7424702,Undirected,1467,,,2
2584344,7429309,Undirected,1468,,,2
2584344,9429899,Undirected,1469,,,1
2584344,9472148,Undirected,1470,,,2
2584344,11027885,Undirected,1472,,,2
2584344,11337133,Undirected,1473,,,2
2584344,11338980,Undirected,1474,,,2
2584344,11546791,Undirected,1475,,,2
2584344,12245321,Undirected,1476,,,2
2584344,13163358,Undirected,1477,,,2
2584344,13675701,Undirected,1478,,,2
2584344,13798591,Undirected,1479,,,2
2584344,14532617,Undirected,1480,,,2
2584344,16787233,Undirected,1481,,,2
2584344,16807958,Undirected,1482,,,2
2584344,17890829,Undirected,1483,,,2
2584344,19466859,Undirected,1484,,,2
2584344,20880909,Undirected,1485,,,2
2584344,23287031,Undirected,1486,,,2
2584344,23309704,Undirected,1487,,,2
2584344,23935056,Undirected,1488,,,2
2584344,24691823,Undirected,1489,,,2
2584344,28383952,Undirected,1490,,,2
2584344,28761206,Undirected,1491,,,2
2584344,31136124,Undirected,1492,,,2
2584344,36308001,Undirected,1493,,,2
2584344,48850658,Undirected,1494,,,2
2584344,49646600,Undirected,1495,,,2
2584344,54868369,Undirected,1496,,,2
2584344,57426469,Undirected,1497,,,2
2584344,81679642,Undirected,1498,,,2
2584344,103518548,Undirected,1499,,,2
2584344,113982692,Undirected,1500,,,2
2584344,137906902,Undirected,1501,,,2
2584344,148391191,Undirected,1502,,,2
2584344,164043781,Undirected,1503,,,2
2584344,166109998,Undirected,1504,,,2
2584344,179791838,Undirected,1506,,,2
2584344,185242892,Undirected,1507,,,2
2584344,322568588,Undirected,1508,,,2
2670641,2953646,Undirected,1515,,,2
2670641,2956619,Undirected,1516,,,2
2670641,3899987,Undirected,1517,,,2
2670641,4172255,Undirected,1518,,,2
2670641,4722827,Undirected,1519,,,2
2670641,5025952,Undirected,1520,,,2
2670641,5399829,Undirected,1521,,,2
2670641,5881506,Undirected,1522,,,2
2670641,6051073,Undirected,1523,,,2
2670641,6154817,Undirected,1524,,,2
2670641,6258449,Undirected,1525,,,2
2670641,6511037,Undirected,1526,,,2
2670641,7018634,Undirected,1527,,,2
2670641,7109789,Undirected,1528,,,2
2670641,7424702,Undirected,1529,,,2
2670641,7429309,Undirected,1530,,,2
2670641,7839744,Undirected,1531,,,2
2670641,7970920,Undirected,1532,,,2
2670641,10662748,Undirected,1533,,,1
2670641,11027885,Undirected,1534,,,2
2670641,12245321,Undirected,1535,,,2
2670641,15429661,Undirected,1537,,,2
2670641,36281158,Undirected,1538,,,2
2670641,39269753,Undirected,1539,,,2
2670641,54705155,Undirected,1540,,,2
2670641,114762632,Undirected,1541,,,2
2670641,124241430,Undirected,1542,,,2
2670641,206024122,Undirected,1543,,,2
2701543,9755244,Undirected,1545,,,2
2701543,34648764,Undirected,1546,,,2
2701543,50639623,Undirected,1547,,,2
2701543,53906109,Undirected,1548,,,2
2704995,2953646,Undirected,1556,,,2
2704995,3768701,Undirected,1557,,,1
2704995,4172255,Undirected,1558,,,2
2704995,4197617,Undirected,1559,,,2
2704995,4722827,Undirected,1560,,,2
2704995,5881506,Undirected,1561,,,2
2704995,6154817,Undirected,1562,,,2
2704995,6248010,Undirected,1563,,,2
2704995,7018634,Undirected,1564,,,2
2704995,7424702,Undirected,1565,,,2
2704995,9429899,Undirected,1567,,,1
2704995,9472148,Undirected,1568,,,2
2704995,12018504,Undirected,1569,,,2
2704995,12739531,Undirected,1570,,,2
2704995,17890829,Undirected,1572,,,2
2704995,206024122,Undirected,1573,,,2
2804662,2945452,Undirected,1580,,,2
2804662,20811923,Undirected,1581,,,2
2804662,65289580,Undirected,1582,,,2
2804662,206024122,Undirected,1583,,,2
2841269,2945452,Undirected,1596,,,2
2841269,4128073,Undirected,1597,,,2
2841269,4172255,Undirected,1598,,,2
2841269,4722827,Undirected,1599,,,2
2841269,4789687,Undirected,1600,,,2
2841269,5477798,Undirected,1601,,,2
2841269,5881506,Undirected,1602,,,2
2841269,6048636,Undirected,1603,,,2
2841269,7424702,Undirected,1604,,,2
2841269,7970920,Undirected,1605,,,2
2841269,8444486,Undirected,1606,,,2
2841269,8558807,Undirected,1607,,,2
2841269,9429899,Undirected,1608,,,1
2841269,9472148,Undirected,1609,,,2
2841269,10662748,Undirected,1610,,,1
2841269,11337133,Undirected,1611,,,2
2841269,12018504,Undirected,1612,,,2
2841269,12245321,Undirected,1613,,,2
2841269,14532617,Undirected,1614,,,2
2841269,16644079,Undirected,1615,,,2
2841269,20811923,Undirected,1616,,,2
2841269,23309704,Undirected,1617,,,2
2841269,39269753,Undirected,1618,,,2
2841269,48850658,Undirected,1619,,,2
2841269,59451577,Undirected,1620,,,2
2841269,159215225,Undirected,1621,,,2
2841269,179791838,Undirected,1623,,,2
2841269,185242892,Undirected,1624,,,2
2841269,206024122,Undirected,1625,,,2
2841269,294045480,Undirected,1627,,,2
2910061,5399829,Undirected,1628,,,2
2910061,6248010,Undirected,1629,,,2
2910061,7478789,Undirected,1630,,,2
2910061,7676529,Undirected,1631,,,2
2910061,9631324,Undirected,1632,,,2
2910061,14522439,Undirected,1633,,,2
2910061,17954485,Undirected,1634,,,2
2910061,18212020,Undirected,1635,,,2
2910061,19153060,Undirected,1636,,,2
2910061,19745720,Undirected,1637,,,2
2910061,23557449,Undirected,1638,,,2
2910061,23739046,Undirected,1639,,,2
2910061,26839211,Undirected,1640,,,2
2910061,34314319,Undirected,1641,,,2
2910061,37928497,Undirected,1642,,,2
2910061,81154139,Undirected,1643,,,2
2910061,125598382,Undirected,1644,,,2
2910061,141038547,Undirected,1645,,,2
2945452,4789687,Undirected,1657,,,2
2945452,5477798,Undirected,1658,,,2
2945452,8444486,Undirected,1659,,,2
2945452,8558807,Undirected,1660,,,2
2945452,9472148,Undirected,1661,,,2
2945452,10662748,Undirected,1663,,,1
2945452,11337133,Undirected,1664,,,2
2945452,11582259,Undirected,1665,,,2
2945452,11826917,Undirected,1666,,,2
2945452,12245321,Undirected,1667,,,2
2945452,16644079,Undirected,1669,,,2
2945452,20155548,Undirected,1670,,,2
2945452,20379826,Undirected,1671,,,2
2945452,20811923,Undirected,1672,,,2
2945452,23309704,Undirected,1673,,,2
2945452,30651178,Undirected,1674,,,2
2945452,48850658,Undirected,1675,,,2
2945452,55276583,Undirected,1676,,,2
2945452,59451577,Undirected,1677,,,2
2945452,179791838,Undirected,1679,,,2
2945452,295918462,Undirected,1680,,,2
2953646,3768701,Undirected,1693,,,1
2953646,3773555,Undirected,1694,,,2
2953646,4128073,Undirected,1695,,,2
2953646,4172255,Undirected,1696,,,2
2953646,4197617,Undirected,1697,,,2
2953646,5399829,Undirected,1698,,,2
2953646,5881506,Undirected,1699,,,2
2953646,6027233,Undirected,1700,,,2
2953646,6051073,Undirected,1701,,,2
2953646,6101480,Undirected,1702,,,2
2953646,6154817,Undirected,1703,,,2
2953646,6258449,Undirected,1704,,,2
2953646,6511037,Undirected,1705,,,2
2953646,7018634,Undirected,1706,,,2
2953646,7109789,Undirected,1707,,,2
2953646,7424702,Undirected,1708,,,2
2953646,7429309,Undirected,1709,,,2
2953646,7982586,Undirected,1710,,,2
2953646,9429899,Undirected,1712,,,1
2953646,9472148,Undirected,1713,,,2
2953646,11027885,Undirected,1714,,,2
2953646,11337133,Undirected,1715,,,2
2953646,11338980,Undirected,1716,,,2
2953646,11533629,Undirected,1717,,,2
2953646,11546791,Undirected,1718,,,2
2953646,12014421,Undirected,1719,,,2
2953646,12018504,Undirected,1720,,,2
2953646,12245321,Undirected,1721,,,2
2953646,12374632,Undirected,1722,,,2
2953646,13628232,Undirected,1723,,,2
2953646,13675701,Undirected,1724,,,2
2953646,14532617,Undirected,1726,,,2
2953646,16388800,Undirected,1727,,,2
2953646,17890829,Undirected,1728,,,2
2953646,17954485,Undirected,1729,,,2
2953646,23287031,Undirected,1730,,,2
2953646,23557449,Undirected,1731,,,2
2953646,25706119,Undirected,1732,,,2
2953646,25811158,Undirected,1733,,,2
2953646,36308001,Undirected,1734,,,2
2953646,55276583,Undirected,1735,,,2
2953646,77761879,Undirected,1736,,,2
2953646,101346468,Undirected,1737,,,2
2953646,125663817,Undirected,1738,,,2
2953646,146939479,Undirected,1739,,,2
2953646,154794974,Undirected,1740,,,2
2953646,206024122,Undirected,1741,,,2
2956619,2989958,Undirected,1750,,,2
2956619,3899987,Undirected,1751,,,2
2956619,4140164,Undirected,1752,,,2
2956619,5025952,Undirected,1753,,,2
2956619,7429309,Undirected,1754,,,2
2956619,7839744,Undirected,1755,,,2
2956619,9166624,Undirected,1756,,,1
2956619,17958998,Undirected,1757,,,2
2956619,19233127,Undirected,1758,,,2
2956619,31711970,Undirected,1759,,,2
2956619,42695212,Undirected,1760,,,2
2956619,50639623,Undirected,1761,,,2
2956619,56923075,Undirected,1762,,,2
2956619,86923289,Undirected,1763,,,2
2956619,105662580,Undirected,1764,,,2
2956619,141910035,Undirected,1765,,,2
2956619,192987890,Undirected,1766,,,2
2956619,234656172,Undirected,1767,,,2
2989958,3899987,Undirected,1773,,,2
2989958,4140164,Undirected,1774,,,2
2989958,7429309,Undirected,1775,,,2
2989958,7839744,Undirected,1776,,,2
2989958,9166624,Undirected,1777,,,1
2989958,12245321,Undirected,1778,,,2
2989958,19233127,Undirected,1779,,,2
2989958,28550443,Undirected,1780,,,2
2989958,49828958,Undirected,1781,,,2
2989958,50639623,Undirected,1782,,,2
2989958,109065203,Undirected,1783,,,2
2989958,142051695,Undirected,1784,,,2
2989958,192987890,Undirected,1785,,,2
2989958,234656172,Undirected,1786,,,2
3116923,8091161,Undirected,1788,,,2
3116923,13678754,Undirected,1789,,,2
3116923,14785048,Undirected,1790,,,2
3116923,20379826,Undirected,1791,,,2
3116923,21404950,Undirected,1792,,,2
3116923,27342802,Undirected,1793,,,2
3116923,43835448,Undirected,1794,,,2
3116923,46861516,Undirected,1795,,,2
3116923,51415668,Undirected,1796,,,2
3116923,52655756,Undirected,1797,,,2
3116923,55859088,Undirected,1798,,,2
3116923,57578133,Undirected,1799,,,2
3116923,139538492,Undirected,1800,,,2
3116923,238700453,Undirected,1801,,,2
3116923,335066620,Undirected,1802,,,2
3116923,406044473,Undirected,1803,,,2
3232201,5206504,Undirected,1805,,,2
3232201,6052376,Undirected,1806,,,2
3232201,6802642,Undirected,1807,,,2
3232201,7804556,Undirected,1808,,,1
3232201,11338980,Undirected,1810,,,2
3232201,13914875,Undirected,1811,,,2
3232201,16644079,Undirected,1812,,,2
3232201,18212020,Undirected,1813,,,2
3232201,19317051,Undirected,1814,,,2
3232201,20155548,Undirected,1815,,,2
3232201,23053497,Undirected,1816,,,2
3232201,24461312,Undirected,1817,,,2
3232201,28761206,Undirected,1818,,,2
3232201,29866999,Undirected,1819,,,2
3232201,32800894,Undirected,1820,,,2
3232201,38296435,Undirected,1821,,,2
3232201,44514142,Undirected,1822,,,2
3232201,48850658,Undirected,1823,,,2
3232201,53326885,Undirected,1824,,,2
3232201,54705155,Undirected,1825,,,2
3232201,57604828,Undirected,1826,,,2
3232201,65289580,Undirected,1827,,,2
3232201,73446605,Undirected,1828,,,2
3232201,81295831,Undirected,1829,,,2
3232201,103955711,Undirected,1830,,,1
3232201,125598382,Undirected,1831,,,2
3232201,140844975,Undirected,1832,,,2
3232201,149117087,Undirected,1833,,,2
3232201,185242892,Undirected,1835,,,2
3232201,231113224,Undirected,1836,,,1
3232201,242056787,Undirected,1837,,,2
3344003,6264041,Undirected,1840,,,2
3344003,19745720,Undirected,1841,,,2
3344003,101498744,Undirected,1842,,,2
3667945,7208320,Undirected,1845,,,2
3667945,18699947,Undirected,1846,,,2
3667945,19153060,Undirected,1847,,,2
3667945,34314319,Undirected,1848,,,2
3667945,198589297,Undirected,1849,,,2
3667945,290823334,Undirected,1850,,,2
3773555,4789687,Undirected,1858,,,2
3773555,5477798,Undirected,1859,,,2
3773555,5881506,Undirected,1860,,,2
3773555,6101480,Undirected,1861,,,2
3773555,6154817,Undirected,1862,,,2
3773555,6511037,Undirected,1863,,,2
3773555,7109789,Undirected,1864,,,2
3773555,7970920,Undirected,1865,,,2
3773555,8444486,Undirected,1866,,,2
3773555,8558807,Undirected,1867,,,2
3773555,9429899,Undirected,1868,,,1
3773555,11027885,Undirected,1869,,,2
3773555,11338980,Undirected,1870,,,2
3773555,12245321,Undirected,1871,,,2
3773555,13163358,Undirected,1872,,,2
3773555,13628232,Undirected,1873,,,2
3773555,17954485,Undirected,1875,,,2
3773555,19317051,Undirected,1876,,,2
3773555,20765849,Undirected,1877,,,2
3773555,20811923,Undirected,1878,,,2
3773555,31136124,Undirected,1879,,,2
3773555,36308001,Undirected,1880,,,2
3773555,39513774,Undirected,1881,,,2
3773555,42210012,Undirected,1882,,,2
3773555,49646600,Undirected,1883,,,2
3773555,57604828,Undirected,1884,,,2
3773555,96126473,Undirected,1885,,,2
3773555,103518548,Undirected,1886,,,2
3773555,114762632,Undirected,1887,,,2
3773555,138272723,Undirected,1888,,,2
3773555,146992144,Undirected,1889,,,2
3773555,252291653,Undirected,1890,,,2
3773555,322568588,Undirected,1891,,,2
3783782,123508087,Undirected,1893,,,2
3783782,126775143,Undirected,1894,,,2
3899987,4140164,Undirected,1904,,,2
3899987,5025952,Undirected,1905,,,2
3899987,7429309,Undirected,1906,,,2
3899987,7839744,Undirected,1907,,,2
3899987,9166624,Undirected,1908,,,1
3899987,31711970,Undirected,1909,,,2
3899987,34950276,Undirected,1910,,,2
3899987,42695212,Undirected,1911,,,2
3899987,49828958,Undirected,1912,,,2
3899987,50639623,Undirected,1913,,,2
3899987,56923075,Undirected,1914,,,2
3899987,86923289,Undirected,1915,,,2
3899987,192987890,Undirected,1916,,,2
3899987,234656172,Undirected,1917,,,2
4128073,3768701,Undirected,1928,,,1
4128073,4172255,Undirected,1929,,,2
4128073,4197617,Undirected,1930,,,2
4128073,4935546,Undirected,1931,,,2
4128073,5399829,Undirected,1932,,,2
4128073,5881506,Undirected,1933,,,2
4128073,6027233,Undirected,1934,,,2
4128073,6101480,Undirected,1935,,,2
4128073,6154817,Undirected,1936,,,2
4128073,6258449,Undirected,1937,,,2
4128073,6511037,Undirected,1938,,,2
4128073,7018634,Undirected,1939,,,2
4128073,7109789,Undirected,1940,,,2
4128073,7424702,Undirected,1941,,,2
4128073,9429899,Undirected,1942,,,1
4128073,9472148,Undirected,1943,,,2
4128073,11027885,Undirected,1944,,,2
4128073,11311268,Undirected,1945,,,2
4128073,11338980,Undirected,1946,,,2
4128073,11533629,Undirected,1947,,,2
4128073,12014421,Undirected,1948,,,2
4128073,12018504,Undirected,1949,,,2
4128073,12245321,Undirected,1950,,,2
4128073,13607329,Undirected,1951,,,2
4128073,14532617,Undirected,1953,,,2
4128073,16388800,Undirected,1954,,,2
4128073,17890829,Undirected,1955,,,2
4128073,17954485,Undirected,1956,,,2
4128073,23557449,Undirected,1957,,,2
4128073,25811158,Undirected,1958,,,2
4128073,31111304,Undirected,1959,,,2
4128073,31136124,Undirected,1960,,,2
4128073,36308001,Undirected,1961,,,2
4128073,48850658,Undirected,1962,,,2
4128073,53820667,Undirected,1963,,,1
4128073,77761879,Undirected,1964,,,2
4128073,96126473,Undirected,1965,,,2
4128073,104624579,Undirected,1966,,,2
4128073,146992144,Undirected,1967,,,2
4128073,154794974,Undirected,1968,,,2
4128073,287641708,Undirected,1970,,,2
4140164,4722827,Undirected,1976,,,2
4140164,7429309,Undirected,1977,,,2
4140164,7839744,Undirected,1978,,,2
4140164,49828958,Undirected,1979,,,2
4140164,50639623,Undirected,1980,,,2
4140164,234656172,Undirected,1981,,,2
4163556,8091161,Undirected,1983,,,2
4163556,11758244,Undirected,1985,,,2
4163556,13678754,Undirected,1986,,,2
4163556,21759323,Undirected,1987,,,2
4163556,22643458,Undirected,1988,,,2
4163556,23312330,Undirected,1989,,,2
4163556,23703183,Undirected,1990,,,2
4163556,24723404,Undirected,1991,,,2
4163556,51151239,Undirected,1992,,,2
4163556,52655756,Undirected,1993,,,2
4163556,55276583,Undirected,1994,,,2
4163556,57578133,Undirected,1995,,,2
4163556,75730636,Undirected,1996,,,2
4163556,87659298,Undirected,1997,,,2
4163556,117257470,Undirected,1998,,,2
4163556,163741144,Undirected,1999,,,2
4163556,169281899,Undirected,2000,,,2
4163556,204533793,Undirected,2001,,,2
4163556,321776160,Undirected,2002,,,2
4172255,3768701,Undirected,2014,,,1
4172255,4197617,Undirected,2016,,,2
4172255,4935546,Undirected,2017,,,2
4172255,5399829,Undirected,2018,,,2
4172255,5881506,Undirected,2019,,,2
4172255,6027233,Undirected,2020,,,2
4172255,6051073,Undirected,2021,,,2
4172255,6101480,Undirected,2022,,,2
4172255,6154817,Undirected,2023,,,2
4172255,6248010,Undirected,2024,,,2
4172255,6258449,Undirected,2025,,,2
4172255,6511037,Undirected,2026,,,2
4172255,7018634,Undirected,2027,,,2
4172255,7109789,Undirected,2028,,,2
4172255,7424702,Undirected,2029,,,2
4172255,8496554,Undirected,2030,,,2
4172255,9429899,Undirected,2031,,,1
4172255,9472148,Undirected,2032,,,2
4172255,11027885,Undirected,2033,,,2
4172255,11311268,Undirected,2034,,,2
4172255,11337133,Undirected,2035,,,2
4172255,11338980,Undirected,2036,,,2
4172255,11533629,Undirected,2037,,,2
4172255,11546791,Undirected,2038,,,2
4172255,12014421,Undirected,2039,,,2
4172255,12018504,Undirected,2040,,,2
4172255,12245321,Undirected,2041,,,2
4172255,12374632,Undirected,2042,,,2
4172255,13163358,Undirected,2043,,,2
4172255,13607329,Undirected,2044,,,2
4172255,13628232,Undirected,2045,,,2
4172255,13675701,Undirected,2046,,,2
4172255,13914875,Undirected,2047,,,2
4172255,14532617,Undirected,2049,,,2
4172255,17890829,Undirected,2050,,,2
4172255,17954485,Undirected,2051,,,2
4172255,19466859,Undirected,2052,,,2
4172255,20811923,Undirected,2053,,,2
4172255,23557449,Undirected,2054,,,2
4172255,23935056,Undirected,2055,,,2
4172255,31111304,Undirected,2056,,,2
4172255,36281158,Undirected,2057,,,2
4172255,39269753,Undirected,2058,,,2
4172255,48421109,Undirected,2059,,,2
4172255,66787718,Undirected,2060,,,2
4172255,77761879,Undirected,2061,,,2
4172255,100488311,Undirected,2062,,,2
4172255,104624579,Undirected,2063,,,2
4172255,136278987,Undirected,2064,,,2
4172255,154794974,Undirected,2065,,,2
4172255,206024122,Undirected,2067,,,2
4172255,287641708,Undirected,2069,,,2
4197617,3768701,Undirected,2075,,,1
4197617,4935546,Undirected,2078,,,2
4197617,5399829,Undirected,2079,,,2
4197617,5881506,Undirected,2080,,,2
4197617,6101480,Undirected,2081,,,2
4197617,6154817,Undirected,2082,,,2
4197617,6258449,Undirected,2083,,,2
4197617,6511037,Undirected,2084,,,2
4197617,7018634,Undirected,2085,,,2
4197617,7109789,Undirected,2086,,,2
4197617,7424702,Undirected,2087,,,2
4197617,8496554,Undirected,2088,,,2
4197617,9429899,Undirected,2089,,,1
4197617,9472148,Undirected,2090,,,2
4197617,10662748,Undirected,2091,,,1
4197617,11027885,Undirected,2092,,,2
4197617,11311268,Undirected,2093,,,2
4197617,11338980,Undirected,2094,,,2
4197617,11533629,Undirected,2095,,,2
4197617,12014421,Undirected,2096,,,2
4197617,12018504,Undirected,2097,,,2
4197617,12245321,Undirected,2098,,,2
4197617,13163358,Undirected,2099,,,2
4197617,13607329,Undirected,2100,,,2
4197617,13675701,Undirected,2101,,,2
4197617,14532617,Undirected,2103,,,2
4197617,17890829,Undirected,2104,,,2
4197617,17954485,Undirected,2105,,,2
4197617,23557449,Undirected,2106,,,2
4197617,31111304,Undirected,2107,,,2
4197617,36281158,Undirected,2108,,,2
4197617,53820667,Undirected,2109,,,1
4197617,77761879,Undirected,2110,,,2
4197617,100076367,Undirected,2111,,,2
4197617,104624579,Undirected,2112,,,2
4197617,154794974,Undirected,2113,,,2
4197617,206024122,Undirected,2114,,,2
4197617,287641708,Undirected,2116,,,2
4476572,3768701,Undirected,2120,,,1
4476572,6027233,Undirected,2121,,,2
4476572,6048636,Undirected,2122,,,2
4476572,6154817,Undirected,2123,,,2
4476572,6802642,Undirected,2124,,,2
4476572,8537328,Undirected,2125,,,2
4476572,9472148,Undirected,2126,,,2
4476572,10691905,Undirected,2128,,,2
4476572,11027885,Undirected,2129,,,2
4476572,11337133,Undirected,2130,,,2
4476572,11826917,Undirected,2131,,,2
4476572,12245321,Undirected,2132,,,2
4476572,12374632,Undirected,2133,,,2
4476572,13163358,Undirected,2134,,,2
4476572,13914875,Undirected,2135,,,2
4476572,16644079,Undirected,2136,,,2
4476572,16787233,Undirected,2137,,,2
4476572,17272058,Undirected,2138,,,2
4476572,17890829,Undirected,2139,,,2
4476572,18067224,Undirected,2140,,,2
4476572,19136808,Undirected,2141,,,2
4476572,20155548,Undirected,2142,,,2
4476572,20880909,Undirected,2143,,,2
4476572,21714861,Undirected,2144,,,2
4476572,22451470,Undirected,2145,,,2
4476572,23287031,Undirected,2146,,,2
4476572,23935056,Undirected,2147,,,2
4476572,24027100,Undirected,2148,,,2
4476572,25124104,Undirected,2149,,,2
4476572,28383952,Undirected,2150,,,2
4476572,28761206,Undirected,2151,,,2
4476572,31136124,Undirected,2152,,,2
4476572,32800894,Undirected,2153,,,2
4476572,36308001,Undirected,2154,,,2
4476572,48850658,Undirected,2155,,,2
4476572,49646600,Undirected,2156,,,2
4476572,57426469,Undirected,2157,,,2
4476572,66787718,Undirected,2158,,,2
4476572,119280378,Undirected,2159,,,2
4476572,153417406,Undirected,2160,,,2
4476572,167469302,Undirected,2161,,,2
4476572,179791838,Undirected,2162,,,2
4476572,206024122,Undirected,2163,,,2
4722827,6051073,Undirected,2176,,,2
4722827,6154817,Undirected,2177,,,2
4722827,7109789,Undirected,2178,,,2
4722827,7429309,Undirected,2179,,,2
4722827,7839744,Undirected,2180,,,2
4722827,8558807,Undirected,2181,,,2
4722827,9472148,Undirected,2182,,,2
4722827,12245321,Undirected,2183,,,2
4722827,12739531,Undirected,2184,,,2
4722827,13628232,Undirected,2185,,,2
4722827,16807958,Undirected,2187,,,2
4722827,17890829,Undirected,2188,,,2
4722827,19099170,Undirected,2189,,,2
4722827,20811923,Undirected,2190,,,2
4722827,25709242,Undirected,2191,,,2
4722827,26839211,Undirected,2192,,,2
4722827,28383952,Undirected,2193,,,2
4722827,34314319,Undirected,2194,,,2
4722827,37928497,Undirected,2195,,,2
4722827,206024122,Undirected,2197,,,2
4767325,21404950,Undirected,2199,,,2
4767325,89844420,Undirected,2200,,,2
4767325,151866443,Undirected,2201,,,2
4767325,334935545,Undirected,2202,,,2
4789687,6048636,Undirected,2211,,,2
4789687,6248010,Undirected,2212,,,2
4789687,7109789,Undirected,2213,,,2
4789687,8444486,Undirected,2214,,,2
4789687,8558807,Undirected,2215,,,2
4789687,12245321,Undirected,2216,,,2
4789687,16644079,Undirected,2217,,,2
4789687,20811923,Undirected,2218,,,2
4789687,20880909,Undirected,2219,,,2
4789687,23309704,Undirected,2220,,,2
4789687,48850658,Undirected,2221,,,2
4789687,59451577,Undirected,2222,,,2
4789687,179791838,Undirected,2223,,,2
4789687,185242892,Undirected,2224,,,2
4789687,206024122,Undirected,2225,,,2
4935546,3768701,Undirected,2226,,,1
4935546,5399829,Undirected,2230,,,2
4935546,6154817,Undirected,2231,,,2
4935546,6511037,Undirected,2232,,,2
4935546,9472148,Undirected,2233,,,2
4935546,11311268,Undirected,2234,,,2
4935546,12014421,Undirected,2235,,,2
4935546,12018504,Undirected,2236,,,2
4935546,13607329,Undirected,2237,,,2
4935546,14532617,Undirected,2238,,,2
4935546,17890829,Undirected,2239,,,2
4935546,23557449,Undirected,2240,,,2
4935546,77761879,Undirected,2241,,,2
4935546,104624579,Undirected,2242,,,2
5025952,7429309,Undirected,2251,,,2
5025952,9166624,Undirected,2252,,,1
5025952,12245321,Undirected,2253,,,2
5025952,19233127,Undirected,2254,,,2
5025952,34950276,Undirected,2255,,,2
5025952,41602147,Undirected,2256,,,2
5025952,49828958,Undirected,2257,,,2
5025952,50639623,Undirected,2258,,,2
5206504,6052376,Undirected,2263,,,2
5206504,6585608,Undirected,2264,,,1
5206504,6802642,Undirected,2265,,,2
5206504,7804556,Undirected,2266,,,1
5206504,8091161,Undirected,2267,,,2
5206504,11868865,Undirected,2269,,,2
5206504,13914875,Undirected,2270,,,2
5206504,16644079,Undirected,2271,,,2
5206504,18212020,Undirected,2272,,,2
5206504,19317051,Undirected,2273,,,2
5206504,20155548,Undirected,2274,,,2
5206504,22643458,Undirected,2275,,,2
5206504,24461312,Undirected,2276,,,2
5206504,28761206,Undirected,2277,,,2
5206504,29866999,Undirected,2278,,,2
5206504,38296435,Undirected,2279,,,2
5206504,44514142,Undirected,2280,,,2
5206504,48850658,Undirected,2281,,,2
5206504,48920357,Undirected,2282,,,2
5206504,51402325,Undirected,2283,,,2
5206504,52655756,Undirected,2284,,,2
5206504,53326885,Undirected,2285,,,2
5206504,57578133,Undirected,2286,,,2
5206504,57604828,Undirected,2287,,,2
5206504,65289580,Undirected,2288,,,2
5206504,68795543,Undirected,2289,,,2
5206504,73446605,Undirected,2290,,,2
5206504,79471950,Undirected,2291,,,2
5206504,81295831,Undirected,2292,,,2
5206504,85595794,Undirected,2293,,,2
5206504,103955711,Undirected,2294,,,1
5206504,107217616,Undirected,2295,,,2
5206504,140844975,Undirected,2296,,,2
5206504,149117087,Undirected,2297,,,2
5206504,152055761,Undirected,2298,,,2
5206504,204533793,Undirected,2301,,,2
5266587,18067224,Undirected,2302,,,2
5266587,20379826,Undirected,2303,,,2
5266587,24457357,Undirected,2304,,,2
5266587,123135073,Undirected,2305,,,2
5266587,134909209,Undirected,2306,,,2
5266587,197658661,Undirected,2307,,,2
5266587,321776160,Undirected,2308,,,2
5399829,3768701,Undirected,2313,,,1
5399829,5881506,Undirected,2318,,,2
5399829,6027233,Undirected,2319,,,2
5399829,6101480,Undirected,2320,,,2
5399829,6154817,Undirected,2321,,,2
5399829,6258449,Undirected,2322,,,2
5399829,6511037,Undirected,2323,,,2
5399829,7018634,Undirected,2324,,,2
5399829,7109789,Undirected,2325,,,2
5399829,7424702,Undirected,2326,,,2
